ano,sigla_uf,sexo,raca_cor,condicao_forca_trabalho,categoria_ocupacao,total_pessoas,rendimento_medio_trabalho
2015,RO,Masculino,1,1,Conta própria,332,1544.0797546012273
2012,PR,Feminino,5,1,Conta própria,3,440.66666666666663
2015,MT,Masculino,3,1,Conta própria,7,2185.7142857142858
2023,PE,Masculino,2,1,Conta própria,149,1076.0536912751677
2023,MS,Feminino,1,1,Conta própria,171,2477.3099415204679
2023,TO,Masculino,1,1,Conta própria,108,2979.2870370370365
2014,PI,Feminino,5,1,Conta própria,1,900
2013,GO,Masculino,1,1,Conta própria,481,1983.8212058212055
2014,RS,Masculino,1,1,Conta própria,2357,1956.6076433121013
2014,SP,Feminino,4,1,Conta própria,293,1082.6860068259384
2014,MG,Masculino,9,1,Conta própria,1,800
2018,MG,Feminino,1,1,Conta própria,617,1270.3176661264181
2019,SE,Feminino,1,1,Conta própria,75,736.22666666666669
2018,RR,Masculino,4,1,Conta própria,349,1137.5014326647565
2022,RJ,Masculino,3,1,Conta própria,12,3678
2020,MT,Feminino,2,1,Conta própria,33,1088.3333333333333
2018,SP,Feminino,2,1,Conta própria,118,1235.0932203389832
2024,AM,Masculino,1,1,Conta própria,175,1889.8685714285712
2021,PI,Feminino,4,1,Conta própria,327,624.461773700306
2019,ES,Masculino,2,1,Conta própria,174,1658.0977011494251
2020,PB,Masculino,1,1,Conta própria,184,2136.6195652173919
2019,RR,Feminino,1,1,Conta própria,41,1359.4634146341464
2024,PB,Masculino,4,1,Conta própria,491,1210.0997963340121
2020,CE,Feminino,3,1,Conta própria,2,1550
2024,PE,Feminino,3,1,Conta própria,2,956
2022,DF,Masculino,4,1,Conta própria,302,2490.4271523178813
2022,DF,Feminino,2,1,Conta própria,46,2195.326086956522
2020,PB,Masculino,5,1,Conta própria,1,1500
2015,ES,Feminino,4,1,Conta própria,280,1124.8351254480287
2015,TO,Masculino,3,1,Conta própria,2,3300
2015,PB,Masculino,4,1,Conta própria,690,788.420029895366
2012,RJ,Masculino,4,1,Conta própria,1006,1204.1739562624252
2012,PA,Masculino,1,1,Conta própria,303,1183.6732673267327
2012,RO,Masculino,1,1,Conta própria,331,1186.4818181818187
2023,MS,Feminino,2,1,Conta própria,26,1992.6923076923076
2014,AL,Masculino,3,1,Conta própria,2,900
2014,AC,Masculino,5,1,Conta própria,5,534.8
2016,MA,Feminino,3,1,Conta própria,9,498.88888888888891
2013,RN,Feminino,4,1,Conta própria,223,513.09954751131215
2018,AM,Masculino,3,1,Conta própria,7,1578.5714285714287
2018,MG,Masculino,1,1,Conta própria,1449,1880.8605935127671
2019,PR,Masculino,2,1,Conta própria,94,1780.6170212765958
2017,AC,Masculino,4,1,Conta própria,782,900.32097186700685
2017,AC,Feminino,3,1,Conta própria,1,600
2018,SC,Feminino,4,1,Conta própria,156,1428.948717948718
2020,SC,Masculino,3,1,Conta própria,3,1183.3333333333335
2019,AM,Masculino,5,1,Conta própria,74,520.21621621621625
2017,PB,Masculino,4,1,Conta própria,658,856.43009118541067
2017,PB,Masculino,2,1,Conta própria,65,988.69230769230762
2022,BA,Masculino,2,1,Conta própria,441,1076.7936507936506
2019,PR,Feminino,9,1,Conta própria,1,400
2022,CE,Feminino,2,1,Conta própria,62,790.32258064516134
2019,TO,Masculino,4,1,Conta própria,421,1250.4631828978631
2022,ES,Masculino,3,1,Conta própria,2,856
2019,MA,Feminino,5,1,Conta própria,10,536.5
2020,CE,Masculino,2,1,Conta própria,68,862.23529411764707
2018,AP,Masculino,4,1,Conta própria,323,1092.284829721362
2015,CE,Feminino,3,1,Conta própria,2,300
2015,AP,Masculino,2,1,Conta própria,50,965.81999999999994
2012,AP,Masculino,4,1,Conta própria,321,868.63636363636408
2014,DF,Masculino,1,1,Conta própria,186,2563.7365591397852
2012,CE,Feminino,5,1,Conta própria,1,100
2023,TO,Masculino,2,1,Conta própria,80,1808.3625
2023,MT,Feminino,1,1,Conta própria,194,3015.7731958762884
2014,PA,Feminino,3,1,Conta própria,3,466.66666666666674
2014,GO,Feminino,1,1,Conta própria,299,1486.391304347826
2013,AC,Masculino,4,1,Conta própria,834,829.90575275397816
2014,RS,Feminino,3,1,Conta própria,3,541.33333333333337
2013,PB,Masculino,5,1,Conta própria,1,700
2017,RN,Masculino,1,1,Conta própria,271,1109.9446494464944
2016,GO,Feminino,4,1,Conta própria,373,1193
2016,MS,Masculino,4,1,Conta própria,380,1733.3815789473683
2013,SE,Feminino,1,1,Conta própria,121,767.08474576271169
2018,RJ,Feminino,4,1,Conta própria,648,1319.8626543209873
2018,RJ,Feminino,2,1,Conta própria,228,1216.6359649122808
2021,PR,Feminino,5,1,Conta própria,2,225
2017,PR,Feminino,3,1,Conta própria,18,1370.7777777777778
2021,PI,Feminino,3,1,Conta própria,1,30
2020,RS,Feminino,3,1,Conta própria,2,2100
2024,RJ,Feminino,3,1,Conta própria,10,3410
2021,BA,Feminino,5,1,Conta própria,8,920.625
2019,MT,Masculino,1,1,Conta própria,366,2677.0519125683045
2024,GO,Feminino,2,1,Conta própria,65,2169.0153846153844
2018,PI,Feminino,4,1,Conta própria,454,533.49999999999977
2016,MS,Feminino,5,1,Conta própria,1,500
2019,AC,Masculino,1,1,Conta própria,139,1575.1223021582732
2015,RS,Feminino,5,1,Conta própria,2,1075
2012,RN,Masculino,4,1,Conta própria,466,843.2209567198181
2023,RN,Feminino,2,1,Conta própria,24,925.24999999999989
2014,MG,Masculino,1,1,Conta própria,1481,1704.0899256254227
2023,SC,Feminino,5,1,Conta própria,3,2533.3333333333335
2017,PE,Feminino,4,1,Conta própria,428,847.19158878504652
2014,PE,Feminino,5,1,Conta própria,1,200
2014,PR,Feminino,9,1,Conta própria,1,600
2013,AL,Feminino,2,1,Conta própria,28,399.6521739130435
2018,PR,Masculino,1,1,Conta própria,1792,2395.6847098214275
2017,SC,Masculino,4,1,Conta própria,355,1833.4788732394363
2018,SP,Masculino,2,1,Conta própria,203,1851.0985221674878
2024,SP,Feminino,4,1,Conta própria,499,2082.2505010020041
2024,ES,Feminino,2,1,Conta própria,67,1692.4776119402986
2019,ES,Masculino,5,1,Conta própria,9,1333.1111111111111
2024,BA,Feminino,3,1,Conta própria,3,1300
2019,PI,Masculino,1,1,Conta própria,181,881.099447513812
2022,AC,Masculino,3,1,Conta própria,6,1741.6666666666667
2024,DF,Masculino,2,1,Conta própria,65,2711.3230769230768
2017,AP,Masculino,4,1,Conta própria,325,1244.2984615384617
2024,DF,Feminino,3,1,Conta própria,1,1500
2014,TO,Feminino,2,1,Conta própria,18,953.88888888888891
2016,DF,Masculino,4,1,Conta própria,319,1735.0156739811907
2019,MG,Feminino,5,1,Conta própria,2,600
2014,MA,Masculino,1,1,Conta própria,626,826.15209790209792
2023,RO,Feminino,2,1,Conta própria,26,1564.2307692307693
2023,MG,Masculino,2,1,Conta própria,323,2217.3622291021675
2014,PR,Masculino,4,1,Conta própria,623,1538.4622792937396
2023,MT,Feminino,3,1,Conta própria,5,1770
2016,PA,Masculino,1,1,Conta própria,318,1141.6446540880504
2014,RJ,Feminino,3,1,Conta própria,4,1062.5
2016,MA,Masculino,3,1,Conta própria,10,530.7
2013,RS,Masculino,1,1,Conta própria,2285,1831.2932166301969
2017,RJ,Masculino,3,1,Conta própria,13,2419.9230769230767
2022,RR,Feminino,5,1,Conta própria,5,1102.4
2018,RR,Masculino,3,1,Conta própria,2,927
2021,PB,Masculino,5,1,Conta própria,5,1370
2020,MG,Masculino,4,1,Conta própria,1292,1568.051083591331
2024,MT,Masculino,5,1,Conta própria,4,2525
2022,ES,Masculino,2,1,Conta própria,158,2342.4050632911394
2024,GO,Feminino,5,1,Conta própria,2,956
2021,SC,Feminino,2,1,Conta própria,25,1792
2024,RR,Masculino,1,1,Conta própria,83,2487.7831325301217
2022,DF,Feminino,4,1,Conta própria,150,1753.853333333333
2020,RR,Masculino,5,1,Conta própria,11,913.18181818181824
2020,DF,Masculino,4,1,Conta própria,195,2034.0564102564101
2012,PI,Feminino,2,1,Conta própria,40,232
2012,SC,Feminino,2,1,Conta própria,7,1214.2857142857142
2012,MA,Feminino,2,1,Conta própria,206,297.07960199004975
2012,SE,Feminino,5,1,Conta própria,2,450
2023,PR,Feminino,2,1,Conta própria,40,1499.25
2012,RS,Feminino,5,1,Conta própria,2,1045
2023,TO,Feminino,4,1,Conta própria,142,1613.7323943661966
2013,MS,Masculino,3,1,Conta própria,8,3262.5
2023,GO,Feminino,5,1,Conta própria,3,650
2013,MA,Masculino,4,1,Conta própria,3399,553.59683395082516
2017,MA,Feminino,1,1,Conta própria,248,792.25403225806451
2024,SC,Feminino,4,1,Conta própria,186,2644.516129032258
2017,RJ,Feminino,9,1,Conta própria,3,3500
2020,SP,Masculino,4,1,Conta própria,554,1954.9548736462093
2019,SC,Masculino,2,1,Conta própria,69,1866.608695652174
2019,SC,Masculino,3,1,Conta própria,2,1750
2022,MS,Feminino,5,1,Conta própria,2,1056
2024,MT,Feminino,5,1,Conta própria,3,1200
2024,RS,Feminino,1,1,Conta própria,1050,3117.3000000000006
2024,PA,Feminino,5,1,Conta própria,4,550
2022,GO,Feminino,5,1,Conta própria,1,1800
2017,AP,Masculino,1,1,Conta própria,49,988.20408163265313
2021,MT,Feminino,3,1,Conta própria,2,750
2020,RJ,Feminino,5,1,Conta própria,1,1100
2015,SE,Feminino,2,1,Conta própria,34,545.38235294117646
2015,GO,Feminino,3,1,Conta própria,3,762.66666666666663
2023,SE,Masculino,4,1,Conta própria,327,1222.1192660550475
2014,GO,Feminino,4,1,Conta própria,373,1105.8064516129029
2018,PR,Masculino,4,1,Conta própria,735,1682.1374149659864
2013,SE,Masculino,4,1,Conta própria,696,698.79708029197081
2018,MG,Masculino,2,1,Conta própria,339,1369.2330383480823
2019,SP,Masculino,1,1,Conta própria,1724,2883.1716937355
2022,SC,Masculino,5,1,Conta própria,10,2410
2020,MG,Masculino,1,1,Conta própria,1262,2002.427099841522
2019,SC,Masculino,1,1,Conta própria,2253,2539.2805148690641
2019,RN,Masculino,1,1,Conta própria,276,1388.3659420289853
2020,GO,Feminino,2,1,Conta própria,28,1554.2857142857142
2020,AC,Feminino,4,1,Conta própria,143,994.51048951048915
2020,RJ,Feminino,9,1,Conta própria,1,300
2020,DF,Feminino,4,1,Conta própria,106,1658.7075471698117
2015,RJ,Masculino,3,1,Conta própria,8,3512.5
2015,ES,Feminino,2,1,Conta própria,45,1431.1999999999998
2012,DF,Masculino,2,1,Conta própria,42,2424.5714285714289
2012,ES,Feminino,5,1,Conta própria,1,3000
2012,AM,Feminino,1,1,Conta própria,87,1645.8372093023258
2015,AC,Masculino,3,1,Conta própria,1,280
2023,RJ,Masculino,4,1,Conta própria,997,2237.50852557673
2023,RO,Masculino,2,1,Conta própria,89,2006.1348314606746
2023,RO,Feminino,4,1,Conta própria,185,1805.7189189189194
2023,PR,Masculino,1,1,Conta própria,1398,3248.9785407725331
2013,PA,Masculino,4,1,Conta própria,1675,751.78558558558586
2016,BA,Feminino,4,1,Conta própria,702,566.86609686609677
2016,SE,Feminino,4,1,Conta própria,318,616.1603773584909
2014,MT,Masculino,9,1,Conta própria,15,2180.2857142857142
2014,MG,Feminino,9,1,Conta própria,1,500
2016,MG,Masculino,1,1,Conta própria,1490,1747.959731543624
2018,PR,Feminino,4,1,Conta própria,276,1285.684782608696
2018,SC,Masculino,4,1,Conta própria,372,1766.8575268817203
2021,PR,Masculino,4,1,Conta própria,697,2148.3228120516496
2018,RJ,Feminino,1,1,Conta própria,874,2081.4016018306638
2018,PA,Feminino,1,1,Conta própria,157,955.54777070063676
2017,PB,Masculino,3,1,Conta própria,1,1500
2018,DF,Feminino,3,1,Conta própria,3,1633.3333333333335
2019,TO,Feminino,4,1,Conta própria,141,932.8439716312057
2014,SC,Masculino,5,1,Conta própria,1,1500
2020,RN,Feminino,1,1,Conta própria,84,876.904761904762
2021,AL,Feminino,5,1,Conta própria,1,600
2019,RR,Masculino,1,1,Conta própria,76,1765.578947368421
2018,PE,Masculino,1,1,Conta própria,474,1224.4620253164558
2022,TO,Feminino,1,1,Conta própria,62,2272.3870967741927
2022,TO,Feminino,3,1,Conta própria,4,975
2020,GO,Feminino,5,1,Conta própria,3,750
2022,RN,Feminino,5,1,Conta própria,1,300
2020,PI,Feminino,2,1,Conta própria,25,523.6
2020,AC,Feminino,2,1,Conta própria,11,822.36363636363637
2018,AP,Masculino,2,1,Conta própria,17,1000.7058823529412
2013,AM,Feminino,5,1,Conta própria,7,645.71428571428567
2015,PR,Feminino,4,1,Conta própria,237,970.70512820512818
2015,AL,Masculino,3,1,Conta própria,1,100
2012,AL,Masculino,1,1,Conta própria,275,834.45106382978724
2015,RR,Feminino,5,1,Conta própria,10,738.8
2023,MT,Masculino,2,1,Conta própria,126,2714.0952380952381
2016,PA,Feminino,2,1,Conta própria,74,685.1351351351351
2013,MT,Feminino,4,1,Conta própria,245,973.51020408163254
2023,DF,Feminino,2,1,Conta própria,48,1921.6666666666672
2017,TO,Masculino,1,1,Conta própria,154,2071.1493506493507
2016,MT,Masculino,1,1,Conta própria,437,2337.8581235697943
2017,GO,Feminino,2,1,Conta própria,61,1080.295081967213
2021,SP,Masculino,4,1,Conta própria,904,1912.7477876106198
2024,SC,Masculino,3,1,Conta própria,6,5666.666666666667
2018,AC,Masculino,5,1,Conta própria,13,980
2021,PB,Masculino,2,1,Conta própria,83,945.27710843373507
2017,AM,Feminino,3,1,Conta própria,1,400
2019,MS,Masculino,3,1,Conta própria,12,2612.4999999999995
2024,MT,Feminino,3,1,Conta própria,3,9500
2021,CE,Feminino,1,1,Conta própria,240,1009.8958333333335
2020,TO,Masculino,2,1,Conta própria,41,1140.0000000000002
2024,RN,Masculino,4,1,Conta própria,347,1525.7636887608071
2018,PB,Masculino,2,1,Conta própria,87,895.81609195402314
2021,BA,Masculino,4,1,Conta própria,1054,993.83206831119548
2020,MS,Feminino,1,1,Conta própria,124,1557.8629032258063
2015,PB,Feminino,1,1,Conta própria,191,805.30687830687839
2012,RN,Masculino,1,1,Conta própria,297,781.65827338129486
2012,PB,Masculino,2,1,Conta própria,43,584.1219512195122
2023,CE,Masculino,9,1,Conta própria,1,2000
2023,RS,Masculino,1,1,Conta própria,1971,3461.0136986301363
2013,SP,Feminino,2,1,Conta própria,56,1061.3928571428571
2016,BA,Feminino,2,1,Conta própria,275,544
2013,PI,Masculino,1,1,Conta própria,247,789.9271255060728
2023,AC,Masculino,2,1,Conta própria,76,1313.6842105263158
2017,AM,Feminino,4,1,Conta própria,459,797.57298474945537
2013,MT,Feminino,3,1,Conta própria,2,2750
2017,AC,Masculino,2,1,Conta própria,64,828.18749999999977
2019,SE,Feminino,2,1,Conta própria,52,637.42307692307691
2016,AC,Feminino,4,1,Conta própria,212,767.27830188679218
2022,SC,Feminino,1,1,Conta própria,1289,2681.21722265322
2024,ES,Masculino,1,1,Conta própria,588,3324.2908163265306
2022,CE,Masculino,4,1,Conta própria,1015,1080.0413793103448
2024,MS,Feminino,4,1,Conta própria,184,2113.184782608696
2017,RS,Masculino,2,1,Conta própria,94,1316.127659574468
2022,PI,Masculino,5,1,Conta própria,6,564.33333333333337
2018,SE,Feminino,3,1,Conta própria,3,593.33333333333326
2022,GO,Feminino,2,1,Conta própria,47,1788.7659574468087
2022,MT,Feminino,1,1,Conta própria,162,2656.9629629629626
2024,AC,Masculino,3,1,Conta própria,5,4280
2022,PE,Masculino,4,1,Conta própria,904,1108.7743362831864
2020,MS,Masculino,5,1,Conta própria,2,1300
2020,MA,Masculino,4,1,Conta própria,962,887.32952182952158
2019,SP,Feminino,9,1,Conta própria,1,1100
2020,BA,Feminino,4,1,Conta própria,299,662.056856187291
2024,MG,Masculino,9,1,Conta própria,1,2500
2014,TO,Masculino,9,1,Conta própria,4,1443.5
2017,DF,Feminino,1,1,Conta própria,118,2187.6949152542375
2012,MT,Masculino,2,1,Conta própria,102,1151.8383838383836
2015,AL,Masculino,4,1,Conta própria,1094,886.058128078818
2012,BA,Masculino,2,1,Conta própria,388,618.13157894736833
2012,AP,Masculino,3,1,Conta própria,1,350
2023,MS,Feminino,3,1,Conta própria,3,4500
2023,PB,Feminino,1,1,Conta própria,144,1520.6388888888889
2016,PA,Masculino,2,1,Conta própria,216,908.05555555555566
2014,RS,Feminino,1,1,Conta própria,901,1443.0255555555552
2016,SP,Masculino,3,1,Conta própria,39,3719.74358974359
2017,PE,Masculino,9,1,Conta própria,1,5000
2016,AM,Masculino,5,1,Conta própria,35,452.28571428571428
2013,MG,Masculino,4,1,Conta própria,1579,1186.8683706070292
2013,AP,Feminino,4,1,Conta própria,90,829.01111111111106
2013,AM,Feminino,2,1,Conta própria,22,1044.1904761904761
2017,TO,Feminino,2,1,Conta própria,31,1156.4193548387098
2016,SC,Masculino,5,1,Conta própria,2,1300
2018,TO,Masculino,1,1,Conta própria,172,1857.2325581395353
2018,RR,Feminino,1,1,Conta própria,37,1614.864864864865
2020,MT,Masculino,2,1,Conta própria,95,1959.0526315789475
2024,CE,Feminino,4,1,Conta própria,595,1068.9697478991598
2019,PE,Feminino,5,1,Conta própria,6,1058.3333333333333
2020,PA,Feminino,3,1,Conta própria,4,825
2021,AL,Feminino,4,1,Conta própria,389,821.92287917737792
2021,MA,Masculino,4,1,Conta própria,1365,1006.9787545787548
2015,SE,Feminino,5,1,Conta própria,2,370
2015,PR,Masculino,3,1,Conta própria,19,2933.333333333333
2012,DF,Masculino,3,1,Conta própria,7,1400
2012,MA,Feminino,3,1,Conta própria,5,140
2012,PE,Masculino,5,1,Conta própria,3,516.66666666666663
2012,PE,Masculino,2,1,Conta própria,85,663.41772151898749
2023,PE,Feminino,1,1,Conta própria,216,1585.4166666666667
2023,MG,Feminino,4,1,Conta própria,529,1563.6124763705104
2023,ES,Feminino,5,1,Conta própria,2,1260
2012,GO,Masculino,1,1,Conta própria,470,1955.448717948718
2023,SP,Feminino,5,1,Conta própria,7,1417.1428571428571
2023,AM,Feminino,5,1,Conta própria,20,935.5
2016,BA,Masculino,4,1,Conta própria,1597,766.68440826549806
2013,MA,Masculino,3,1,Conta própria,6,210
2013,AL,Masculino,5,1,Conta própria,2,678
2016,GO,Masculino,3,1,Conta própria,8,3047.5
2016,RO,Feminino,3,1,Conta própria,2,3650
2022,RR,Masculino,3,1,Conta própria,3,1000
2019,MG,Feminino,3,1,Conta própria,5,1440
2021,PI,Masculino,2,1,Conta própria,94,893.21276595744655
2021,AM,Masculino,2,1,Conta própria,110,1263.6454545454544
2021,RO,Feminino,3,1,Conta própria,1,5000
2018,PB,Feminino,3,1,Conta própria,2,1300
2021,MA,Masculino,2,1,Conta própria,310,848.50967741935483
2021,MA,Feminino,1,1,Conta própria,172,952.73255813953506
2018,CE,Masculino,5,1,Conta própria,8,1268.75
2022,SE,Masculino,2,1,Conta própria,68,872.29411764705878
2015,CE,Masculino,2,1,Conta própria,132,816.267716535433
2015,RJ,Masculino,1,1,Conta própria,1184,2307.0786802030452
2012,MG,Masculino,1,1,Conta própria,1464,1397.2572016460904
2015,SC,Feminino,1,1,Conta própria,1124,1531.6232142857145
2015,PR,Feminino,1,1,Conta própria,796,1496.2736443883987
2015,AM,Feminino,4,1,Conta própria,458,719.487912087912
2012,DF,Feminino,1,1,Conta própria,119,1762.8655462184875
2012,RS,Feminino,2,1,Conta própria,28,815.5
2012,PB,Masculino,3,1,Conta própria,3,266.66666666666669
2023,RS,Feminino,2,1,Conta própria,59,1673.7288135593219
2014,ES,Masculino,9,1,Conta própria,2,2000
2013,SP,Feminino,3,1,Conta própria,16,2092.375
2014,MT,Feminino,2,1,Conta própria,38,999.02631578947364
2023,DF,Feminino,4,1,Conta própria,156,2250.2692307692314
2023,DF,Masculino,3,1,Conta própria,5,2960
2017,MT,Masculino,5,1,Conta própria,4,3000
2016,SC,Feminino,4,1,Conta própria,108,1225.3703703703704
2017,BA,Masculino,3,1,Conta própria,3,500
2018,SC,Feminino,2,1,Conta própria,25,1314
2018,ES,Feminino,4,1,Conta própria,394,1178.7309644670054
2017,PR,Masculino,2,1,Conta própria,92,1849.358695652174
2022,CE,Feminino,4,1,Conta própria,555,910.763963963964
2019,SC,Feminino,5,1,Conta própria,2,675
2021,AM,Masculino,5,1,Conta própria,38,638.15789473684208
2019,CE,Feminino,5,1,Conta própria,3,533.33333333333326
2022,AC,Masculino,5,1,Conta própria,4,753
2024,PA,Feminino,1,1,Conta própria,121,2003.2561983471071
2021,MS,Masculino,3,1,Conta própria,6,1416.6666666666667
2013,RS,Feminino,3,1,Conta própria,1,1300
2018,AP,Masculino,5,1,Conta própria,1,900
2017,DF,Masculino,2,1,Conta própria,63,1916.047619047619
2024,RN,Feminino,3,1,Conta própria,1,400
2015,MG,Feminino,5,1,Conta própria,2,950
2015,PB,Feminino,2,1,Conta própria,25,668.04347826086962
2012,MA,Masculino,4,1,Conta própria,2923,501.66880664652575
2023,AM,Feminino,2,1,Conta própria,27,992.59259259259261
2014,PE,Masculino,9,1,Conta própria,43,511.04999999999995
2016,BA,Masculino,3,1,Conta própria,7,2167.1428571428569
2023,GO,Feminino,1,1,Conta própria,279,2850.698924731184
2013,AP,Feminino,1,1,Conta própria,24,1341.1666666666667
2013,MG,Feminino,3,1,Conta própria,2,1600
2016,MS,Masculino,2,1,Conta própria,48,1485.625
2018,AC,Masculino,2,1,Conta própria,82,992.231707317073
2019,MG,Masculino,2,1,Conta própria,357,1515.7170868347341
2020,PE,Feminino,4,1,Conta própria,339,719.47197640117963
2019,PE,Feminino,3,1,Conta própria,5,2320
2017,RS,Feminino,4,1,Conta própria,113,1021.2300884955752
2017,MG,Masculino,1,1,Conta própria,1435,1833.30662020906
2019,RN,Feminino,2,1,Conta própria,35,740.11428571428564
2020,SE,Masculino,4,1,Conta própria,253,1019.6640316205534
2020,SE,Masculino,1,1,Conta própria,72,1339.7361111111113
2018,PI,Feminino,1,1,Conta própria,101,900.50495049504957
2024,PI,Masculino,4,1,Conta própria,515,1267.3902912621361
2022,SE,Masculino,5,1,Conta própria,2,756
2020,AP,Feminino,4,1,Conta própria,99,1060.6565656565658
2016,AP,Feminino,4,1,Conta própria,111,1214.8648648648641
