ano,sigla_uf,sexo,raca_cor,condicao_forca_trabalho,categoria_ocupacao,total_pessoas,rendimento_medio_trabalho
2015,RN,Feminino,Preta,Na força de trabalho,Não aplicável / Outros,26,0.0
2014,PR,Feminino,Branca,Fora da força de trabalho,Não aplicável / Outros,4357,0.0
2023,PB,Feminino,Amarela,Na força de trabalho,Não aplicável / Outros,152,0.0
2023,PB,Masculino,Amarela,Fora da força de trabalho,Não aplicável / Outros,6,0.0
2023,AM,Feminino,Amarela,Na força de trabalho,Não aplicável / Outros,206,0.0
2015,DF,Feminino,Preta,Na força de trabalho,Não aplicável / Outros,34,0.0
2023,PA,Feminino,Parda,Na força de trabalho,Não aplicável / Outros,8,0.0
2013,MS,Feminino,Amarela,Fora da força de trabalho,Não aplicável / Outros,1137,0.0
2013,PB,Feminino,Parda,Fora da força de trabalho,Não aplicável / Outros,3,0.0
2014,GO,Masculino,Preta,Fora da força de trabalho,Não aplicável / Outros,120,0.0
2014,AM,Masculino,Preta,Fora da força de trabalho,Não aplicável / Outros,31,0.0
2013,GO,Masculino,Preta,Na força de trabalho,Não aplicável / Outros,19,0.0
2013,PE,Feminino,Amarela,Na força de trabalho,Não aplicável / Outros,4,0.0
2014,AL,Feminino,Branca,Fora da força de trabalho,Não aplicável / Outros,1310,0.0
2013,PI,Feminino,Branca,Na força de trabalho,Não aplicável / Outros,296,0.0
2012,RR,Masculino,Branca,Fora da força de trabalho,Não aplicável / Outros,57,0.0
2017,ES,Masculino,Preta,Na força de trabalho,Não aplicável / Outros,86,0.0
2014,SC,Masculino,Amarela,Na força de trabalho,Não aplicável / Outros,1,0.0
2016,AL,Masculino,Branca,Na força de trabalho,Não aplicável / Outros,140,0.0
2013,PR,Feminino,Preta,Fora da força de trabalho,Não aplicável / Outros,159,0.0
2013,AP,Feminino,Preta,Fora da força de trabalho,Não aplicável / Outros,94,0.0
2013,AM,Feminino,Branca,Na força de trabalho,Não aplicável / Outros,388,0.0
2016,RR,Feminino,Amarela,Na força de trabalho,Não aplicável / Outros,89,0.0
2016,RR,Feminino,Branca,Na força de trabalho,Não aplicável / Outros,29,0.0
2013,AL,Masculino,Amarela,Na força de trabalho,Não aplicável / Outros,264,0.0
2016,MG,Feminino,Amarela,Fora da força de trabalho,Não aplicável / Outros,4333,0.0
2016,MT,Masculino,Amarela,Na força de trabalho,Não aplicável / Outros,237,0.0
2016,MT,Masculino,Amarela,Na força de trabalho,Não aplicável / Outros,4,0.0
2016,RJ,Masculino,Amarela,Fora da força de trabalho,Não aplicável / Outros,5,0.0
2017,GO,Feminino,Amarela,Na força de trabalho,Não aplicável / Outros,958,0.0
2018,AL,Feminino,Amarela,Fora da força de trabalho,Não aplicável / Outros,32,0.0
2021,RS,Feminino,Preta,Na força de trabalho,Não aplicável / Outros,91,0.0
2022,PA,Masculino,Preta,Fora da força de trabalho,Não aplicável / Outros,177,0.0
2016,CE,Masculino,Amarela,Fora da força de trabalho,Não aplicável / Outros,9,0.0
2021,SP,Feminino,Amarela,Fora da força de trabalho,Não aplicável / Outros,2068,0.0
2021,GO,Masculino,Branca,Na força de trabalho,Não aplicável / Outros,521,0.0
2021,GO,Masculino,Amarela,Fora da força de trabalho,Não aplicável / Outros,865,0.0
2018,RS,Feminino,Preta,Na força de trabalho,Não aplicável / Outros,117,0.0
2018,AC,Masculino,Parda,Na força de trabalho,Não aplicável / Outros,5,0.0
2022,RJ,Masculino,Amarela,Na força de trabalho,Não aplicável / Outros,6,0.0
2019,SP,Feminino,Amarela,Na força de trabalho,Não aplicável / Outros,2,0.0
2017,PR,Masculino,Branca,Na força de trabalho,Não aplicável / Outros,1802,0.0
2020,RS,Masculino,Branca,Na força de trabalho,Não aplicável / Outros,247,0.0
2024,AM,Feminino,Preta,Na força de trabalho,Não aplicável / Outros,23,0.0
2017,PB,Feminino,Preta,Na força de trabalho,Não aplicável / Outros,50,0.0
2019,PE,Feminino,Branca,Na força de trabalho,Não aplicável / Outros,173,0.0
2019,PE,Masculino,Amarela,Na força de trabalho,Não aplicável / Outros,4,0.0
2018,DF,Masculino,Amarela,Na força de trabalho,Não aplicável / Outros,4,0.0
2019,MS,Masculino,Amarela,Na força de trabalho,Não aplicável / Outros,86,0.0
2019,SC,Masculino,Parda,Na força de trabalho,Não aplicável / Outros,2,0.0
2021,AM,Masculino,Branca,Na força de trabalho,Não aplicável / Outros,245,0.0
2020,PB,Feminino,Preta,Na força de trabalho,Não aplicável / Outros,23,0.0
2019,MA,Feminino,Amarela,Fora da força de trabalho,Não aplicável / Outros,45,0.0
2022,MG,Feminino,Amarela,Na força de trabalho,Não aplicável / Outros,7,0.0
2022,AP,Masculino,Preta,Na força de trabalho,Não aplicável / Outros,30,0.0
2021,RN,Masculino,Branca,Na força de trabalho,Não aplicável / Outros,351,0.0
2021,BA,Feminino,Parda,Na força de trabalho,Não aplicável / Outros,5,0.0
2024,AL,Masculino,Amarela,Na força de trabalho,Não aplicável / Outros,1321,0.0
2021,CE,Masculino,Amarela,Na força de trabalho,Não aplicável / Outros,2,0.0
2019,SE,Masculino,Amarela,Na força de trabalho,Não aplicável / Outros,1,0.0
2018,SE,Feminino,Amarela,Na força de trabalho,Não aplicável / Outros,816,0.0
2018,MT,Masculino,Amarela,Fora da força de trabalho,Não aplicável / Outros,10,0.0
2020,AM,Feminino,Preta,Fora da força de trabalho,Não aplicável / Outros,50,0.0
2018,PI,Feminino,Amarela,Na força de trabalho,Não aplicável / Outros,1,0.0
2021,TO,Feminino,Amarela,Na força de trabalho,Não aplicável / Outros,424,0.0
2020,MA,Masculino,Amarela,Na força de trabalho,Não aplicável / Outros,381,0.0
2024,PI,Masculino,Amarela,Fora da força de trabalho,Não aplicável / Outros,3,0.0
2022,DF,Feminino,Branca,Na força de trabalho,Não aplicável / Outros,313,0.0
2013,BA,Feminino,Parda,Na força de trabalho,Não aplicável / Outros,1,0.0
2020,AC,Masculino,Amarela,Fora da força de trabalho,Não aplicável / Outros,676,0.0
2024,AC,Feminino,Amarela,Na força de trabalho,Não aplicável / Outros,1,0.0
2017,RJ,Feminino,Não informado,Fora da força de trabalho,Não aplicável / Outros,2,0.0
2021,DF,Feminino,Preta,Fora da força de trabalho,Não aplicável / Outros,143,0.0
2021,DF,Feminino,Amarela,Fora da força de trabalho,Não aplicável / Outros,9,0.0
2022,RO,Masculino,Amarela,Na força de trabalho,Não aplicável / Outros,32,0.0
2022,SE,Masculino,Parda,Na força de trabalho,Não aplicável / Outros,1,0.0
2015,BA,Masculino,Amarela,Na força de trabalho,Não aplicável / Outros,497,0.0
2015,BA,Feminino,Branca,Fora da força de trabalho,Não aplicável / Outros,1037,0.0
2015,PA,Masculino,Preta,Na força de trabalho,Não aplicável / Outros,161,0.0
2012,MT,Masculino,Preta,Fora da força de trabalho,Não aplicável / Outros,90,0.0
2015,SC,Feminino,Amarela,Fora da força de trabalho,Não aplicável / Outros,672,0.0
2012,RJ,Feminino,Amarela,Fora da força de trabalho,Não aplicável / Outros,9,0.0
2012,AP,Masculino,Parda,Fora da força de trabalho,Não aplicável / Outros,1,0.0
2023,AL,Masculino,Amarela,Na força de trabalho,Não aplicável / Outros,11,0.0
2012,AM,Masculino,Amarela,Na força de trabalho,Não aplicável / Outros,2,0.0
2023,RJ,Masculino,Amarela,Na força de trabalho,Não aplicável / Outros,1,0.0
2023,PR,Masculino,Amarela,Fora da força de trabalho,Não aplicável / Outros,9,0.0
2023,ES,Masculino,Preta,Fora da força de trabalho,Não aplicável / Outros,222,0.0
2023,MS,Masculino,Preta,Na força de trabalho,Não aplicável / Outros,6,0.0
2015,RR,Feminino,Amarela,Na força de trabalho,Não aplicável / Outros,90,0.0
2023,PB,Feminino,Preta,Fora da força de trabalho,Não aplicável / Outros,230,0.0
2023,MT,Feminino,Preta,Na força de trabalho,Não aplicável / Outros,15,0.0
2012,RJ,Masculino,Amarela,Fora da força de trabalho,Não aplicável / Outros,1,0.0
2023,PA,Masculino,Parda,Fora da força de trabalho,Não aplicável / Outros,10,0.0
2023,SE,Feminino,Amarela,Na força de trabalho,Não aplicável / Outros,3,0.0
2014,AM,Feminino,Parda,Fora da força de trabalho,Não aplicável / Outros,9,0.0
2013,MT,Masculino,Branca,Na força de trabalho,Não aplicável / Outros,30,0.0
2014,PI,Feminino,Preta,Fora da força de trabalho,Não aplicável / Outros,154,0.0
2013,GO,Feminino,Amarela,Na força de trabalho,Não aplicável / Outros,3,0.0
2017,SP,Masculino,Preta,Na força de trabalho,Não aplicável / Outros,143,0.0
2016,AM,Masculino,Amarela,Na força de trabalho,Não aplicável / Outros,51,0.0
2014,AC,Feminino,Amarela,Na força de trabalho,Não aplicável / Outros,134,0.0
2014,CE,Feminino,Preta,Fora da força de trabalho,Não aplicável / Outros,231,0.0
2016,RJ,Feminino,Parda,Na força de trabalho,Não aplicável / Outros,5,0.0
2013,MA,Masculino,Preta,Fora da força de trabalho,Não aplicável / Outros,470,0.0
2023,DF,Feminino,Parda,Na força de trabalho,Não aplicável / Outros,2,0.0
2023,DF,Masculino,Amarela,Fora da força de trabalho,Não aplicável / Outros,2,0.0
2023,PI,Feminino,Amarela,Na força de trabalho,Não aplicável / Outros,2,0.0
2013,AL,Feminino,Amarela,Fora da força de trabalho,Não aplicável / Outros,4291,0.0
2014,CE,Feminino,Amarela,Fora da força de trabalho,Não aplicável / Outros,5,0.0
2013,DF,Masculino,Amarela,Na força de trabalho,Não aplicável / Outros,2,0.0
2017,PI,Masculino,Preta,Fora da força de trabalho,Não aplicável / Outros,140,0.0
2017,MS,Feminino,Amarela,Fora da força de trabalho,Não aplicável / Outros,1119,0.0
2017,MS,Masculino,Amarela,Na força de trabalho,Não aplicável / Outros,628,0.0
2013,MA,Masculino,Parda,Na força de trabalho,Não aplicável / Outros,5,0.0
2017,MA,Feminino,Parda,Fora da força de trabalho,Não aplicável / Outros,34,0.0
2018,MA,Feminino,Amarela,Fora da força de trabalho,Não aplicável / Outros,45,0.0
2019,SE,Feminino,Preta,Na força de trabalho,Não aplicável / Outros,43,0.0
2021,RJ,Feminino,Parda,Fora da força de trabalho,Não aplicável / Outros,28,0.0
2021,RJ,Feminino,Parda,Na força de trabalho,Não aplicável / Outros,7,0.0
2018,MS,Feminino,Preta,Na força de trabalho,Não aplicável / Outros,34,0.0
2022,PA,Feminino,Parda,Na força de trabalho,Não aplicável / Outros,4,0.0
2021,SP,Feminino,Amarela,Fora da força de trabalho,Não aplicável / Outros,13,0.0
2021,SP,Feminino,Branca,Na força de trabalho,Não aplicável / Outros,552,0.0
2022,RR,Masculino,Branca,Na força de trabalho,Não aplicável / Outros,7,0.0
2024,SC,Feminino,Preta,Fora da força de trabalho,Não aplicável / Outros,158,0.0
2022,MA,Feminino,Branca,Na força de trabalho,Não aplicável / Outros,69,0.0
2021,PI,Masculino,Preta,Na força de trabalho,Não aplicável / Outros,33,0.0
2018,GO,Feminino,Parda,Na força de trabalho,Não aplicável / Outros,6,0.0
2020,MG,Feminino,Não informado,Na força de trabalho,Não aplicável / Outros,1,0.0
2017,SE,Masculino,Amarela,Fora da força de trabalho,Não aplicável / Outros,1,0.0
2022,ES,Feminino,Parda,Na força de trabalho,Não aplicável / Outros,2,0.0
2019,AP,Feminino,Preta,Fora da força de trabalho,Não aplicável / Outros,41,0.0
2020,TO,Masculino,Amarela,Na força de trabalho,Não aplicável / Outros,59,0.0
2019,AL,Masculino,Preta,Na força de trabalho,Não aplicável / Outros,79,0.0
2019,MT,Masculino,Amarela,Na força de trabalho,Não aplicável / Outros,100,0.0
2018,SE,Feminino,Preta,Fora da força de trabalho,Não aplicável / Outros,163,0.0
2020,CE,Masculino,Amarela,Na força de trabalho,Não aplicável / Outros,280,0.0
2024,PE,Feminino,Amarela,Na força de trabalho,Não aplicável / Outros,3,0.0
2024,AC,Feminino,Preta,Na força de trabalho,Não aplicável / Outros,54,0.0
2021,TO,Masculino,Branca,Na força de trabalho,Não aplicável / Outros,16,0.0
2021,SC,Masculino,Amarela,Fora da força de trabalho,Não aplicável / Outros,5,0.0
2022,DF,Masculino,Preta,Na força de trabalho,Não aplicável / Outros,32,0.0
2022,MS,Feminino,Parda,Na força de trabalho,Não aplicável / Outros,4,0.0
2017,AP,Masculino,Amarela,Na força de trabalho,Não aplicável / Outros,156,0.0
2020,BA,Masculino,Amarela,Na força de trabalho,Não aplicável / Outros,5,0.0
2021,SE,Masculino,Preta,Fora da força de trabalho,Não aplicável / Outros,107,0.0
2020,AP,Feminino,Branca,Na força de trabalho,Não aplicável / Outros,28,0.0
2015,BA,Feminino,Amarela,Na força de trabalho,Não aplicável / Outros,21,0.0
2015,PA,Masculino,Branca,Na força de trabalho,Não aplicável / Outros,55,0.0
2015,SE,Masculino,Branca,Na força de trabalho,Não aplicável / Outros,185,0.0
2015,SE,Masculino,Preta,Na força de trabalho,Não aplicável / Outros,40,0.0
2012,SC,Feminino,Preta,Fora da força de trabalho,Não aplicável / Outros,109,0.0
2012,ES,Feminino,Branca,Fora da força de trabalho,Não aplicável / Outros,1732,0.0
2012,AL,Feminino,Preta,Fora da força de trabalho,Não aplicável / Outros,188,0.0
2015,PR,Masculino,Parda,Na força de trabalho,Não aplicável / Outros,1,0.0
2012,MA,Feminino,Preta,Fora da força de trabalho,Não aplicável / Outros,753,0.0
2012,RN,Masculino,Preta,Fora da força de trabalho,Não aplicável / Outros,46,0.0
2012,DF,Feminino,Amarela,Na força de trabalho,Não aplicável / Outros,1,0.0
2014,MA,Feminino,Parda,Fora da força de trabalho,Não aplicável / Outros,8,0.0
2023,RR,Masculino,Preta,Na força de trabalho,Não aplicável / Outros,42,0.0
2023,RR,Feminino,Preta,Na força de trabalho,Não aplicável / Outros,9,0.0
2023,MA,Masculino,Branca,Fora da força de trabalho,Não aplicável / Outros,749,0.0
2023,CE,Masculino,Preta,Fora da força de trabalho,Não aplicável / Outros,223,0.0
2014,DF,Masculino,Amarela,Na força de trabalho,Não aplicável / Outros,110,0.0
2023,ES,Masculino,Parda,Na força de trabalho,Não aplicável / Outros,2,0.0
2013,CE,Feminino,Parda,Na força de trabalho,Não aplicável / Outros,4,0.0
2023,MT,Masculino,Amarela,Na força de trabalho,Não aplicável / Outros,824,0.0
2023,PR,Feminino,Amarela,Na força de trabalho,Não aplicável / Outros,4,0.0
2023,PA,Feminino,Parda,Fora da força de trabalho,Não aplicável / Outros,12,0.0
2016,PE,Masculino,Amarela,Fora da força de trabalho,Não aplicável / Outros,2057,0.0
2016,PE,Feminino,Amarela,Na força de trabalho,Não aplicável / Outros,1493,0.0
2014,PR,Feminino,Amarela,Na força de trabalho,Não aplicável / Outros,5,0.0
2014,GO,Masculino,Parda,Fora da força de trabalho,Não aplicável / Outros,2,0.0
2014,PE,Masculino,Preta,Na força de trabalho,Não aplicável / Outros,24,0.0
2014,SC,Masculino,Branca,Na força de trabalho,Não aplicável / Outros,153,0.0
2016,RJ,Feminino,Parda,Fora da força de trabalho,Não aplicável / Outros,19,0.0
2023,BA,Masculino,Parda,Na força de trabalho,Não aplicável / Outros,3,0.0
2013,PI,Masculino,Amarela,Na força de trabalho,Não aplicável / Outros,1,0.0
2013,PR,Masculino,Parda,Fora da força de trabalho,Não aplicável / Outros,37,0.0
2013,PR,Feminino,Branca,Na força de trabalho,Não aplicável / Outros,2070,0.0
2023,AC,Feminino,Preta,Fora da força de trabalho,Não aplicável / Outros,199,0.0
2023,AC,Masculino,Branca,Fora da força de trabalho,Não aplicável / Outros,244,0.0
2014,RN,Feminino,Preta,Na força de trabalho,Não aplicável / Outros,11,0.0
2013,MG,Masculino,Amarela,Fora da força de trabalho,Não aplicável / Outros,2200,0.0
2013,AL,Feminino,Parda,Na força de trabalho,Não aplicável / Outros,3,0.0
2016,MT,Feminino,Amarela,Na força de trabalho,Não aplicável / Outros,5,0.0
2016,GO,Masculino,Preta,Na força de trabalho,Não aplicável / Outros,90,0.0
2016,RO,Feminino,Amarela,Na força de trabalho,Não aplicável / Outros,116,0.0
2016,RS,Masculino,Parda,Na força de trabalho,Não aplicável / Outros,1,0.0
2018,MG,Feminino,Branca,Fora da força de trabalho,Não aplicável / Outros,3355,0.0
2018,MA,Masculino,Amarela,Na força de trabalho,Não aplicável / Outros,15,0.0
2019,SE,Feminino,Amarela,Fora da força de trabalho,Não aplicável / Outros,1622,0.0
2018,SC,Masculino,Branca,Na força de trabalho,Não aplicável / Outros,2123,0.0
2018,BA,Masculino,Branca,Na força de trabalho,Não aplicável / Outros,142,0.0
2018,BA,Feminino,Parda,Na força de trabalho,Não aplicável / Outros,7,0.0
2024,SE,Masculino,Amarela,Fora da força de trabalho,Não aplicável / Outros,4,0.0
2022,RR,Feminino,Branca,Fora da força de trabalho,Não aplicável / Outros,215,0.0
2018,RR,Feminino,Amarela,Fora da força de trabalho,Não aplicável / Outros,78,0.0
2018,RR,Masculino,Amarela,Na força de trabalho,Não aplicável / Outros,532,0.0
2022,RS,Masculino,Preta,Fora da força de trabalho,Não aplicável / Outros,171,0.0
2021,GO,Feminino,Amarela,Na força de trabalho,Não aplicável / Outros,785,0.0
2019,CE,Masculino,Parda,Fora da força de trabalho,Não aplicável / Outros,10,0.0
2018,RS,Feminino,Branca,Na força de trabalho,Não aplicável / Outros,1705,0.0
2018,RS,Feminino,Amarela,Fora da força de trabalho,Não aplicável / Outros,20,0.0
2018,SP,Masculino,Parda,Na força de trabalho,Não aplicável / Outros,7,0.0
2018,SP,Masculino,Preta,Na força de trabalho,Não aplicável / Outros,201,0.0
2022,MA,Feminino,Amarela,Fora da força de trabalho,Não aplicável / Outros,54,0.0
2018,RJ,Feminino,Branca,Fora da força de trabalho,Não aplicável / Outros,4424,0.0
2020,MG,Masculino,Branca,Na força de trabalho,Não aplicável / Outros,1065,0.0
2016,PI,Feminino,Branca,Na força de trabalho,Não aplicável / Outros,273,0.0
2014,AM,Feminino,Não informado,Fora da força de trabalho,Não aplicável / Outros,1,0.0
2017,PB,Feminino,Branca,Na força de trabalho,Não aplicável / Outros,499,0.0
2022,CE,Feminino,Preta,Na força de trabalho,Não aplicável / Outros,64,0.0
2019,MS,Masculino,Preta,Fora da força de trabalho,Não aplicável / Outros,85,0.0
2021,AM,Masculino,Amarela,Fora da força de trabalho,Não aplicável / Outros,1204,0.0
2021,AM,Masculino,Branca,Na força de trabalho,Não aplicável / Outros,46,0.0
2020,PB,Feminino,Branca,Na força de trabalho,Não aplicável / Outros,291,0.0
2019,MA,Feminino,Amarela,Fora da força de trabalho,Não aplicável / Outros,6506,0.0
2019,MA,Masculino,Parda,Na força de trabalho,Não aplicável / Outros,15,0.0
2024,RN,Masculino,Preta,Fora da força de trabalho,Não aplicável / Outros,152,0.0
2021,RS,Masculino,Parda,Na força de trabalho,Não aplicável / Outros,2,0.0
2019,PB,Masculino,Preta,Fora da força de trabalho,Não aplicável / Outros,132,0.0
2022,AL,Feminino,Branca,Fora da força de trabalho,Não aplicável / Outros,1359,0.0
2018,PE,Feminino,Preta,Na força de trabalho,Não aplicável / Outros,71,0.0
2024,RJ,Masculino,Preta,Na força de trabalho,Não aplicável / Outros,108,0.0
2021,AP,Masculino,Amarela,Na força de trabalho,Não aplicável / Outros,352,0.0
2019,MT,Masculino,Amarela,Na força de trabalho,Não aplicável / Outros,932,0.0
