ano,sigla_uf,sexo,faixa_etaria,media_aposentadoria_pensao,media_pensao_alimenticia,media_programas_sociais,media_outros_rendimentos,total_respondentes
2016,BA,Masculino,Outras idades / Não mapeado,1.98,2.0,1.98,1.95,61
2016,BA,Masculino,Outras idades / Não mapeado,1.96,1.99,1.99,1.99,83
2016,MA,Feminino,Outras idades / Não mapeado,1.98,2.0,2.0,1.99,249
2016,MA,Masculino,Outras idades / Não mapeado,2.0,2.0,2.0,1.99,171
2016,MA,Feminino,Outras idades / Não mapeado,1.98,1.98,2.0,1.98,193
2016,MA,Masculino,Outras idades / Não mapeado,1.98,2.0,2.0,2.0,305
2016,MA,Masculino,45 a 59 anos,1.99,2.0,2.0,2.0,437
2016,MA,Masculino,Outras idades / Não mapeado,1.95,2.0,2.0,2.0,66
2016,MA,Masculino,Outras idades / Não mapeado,1.98,1.99,2.0,1.99,159
2016,MA,Feminino,15 a 29 anos,2.0,2.0,2.0,2.0,335
2016,MG,Feminino,Outras idades / Não mapeado,1.96,1.98,2.0,1.97,94
2016,MG,Masculino,Outras idades / Não mapeado,1.99,2.0,1.99,1.96,224
2016,MG,Feminino,30 a 44 anos,1.99,2.0,2.0,2.0,176
2016,MG,Feminino,Outras idades / Não mapeado,1.99,1.99,1.98,1.99,279
2016,MG,Feminino,Outras idades / Não mapeado,1.95,1.98,2.0,1.98,125
2016,MG,Feminino,0 a 14 anos,2.0,2.0,2.0,2.0,235
2016,MG,Masculino,Outras idades / Não mapeado,2.0,2.0,1.99,1.92,158
2016,MG,Masculino,Outras idades / Não mapeado,1.93,1.97,2.0,1.92,61
2016,MG,Feminino,Outras idades / Não mapeado,1.96,2.0,2.0,1.94,71
2016,ES,Feminino,Outras idades / Não mapeado,2.0,2.0,1.98,1.96,122
2016,ES,Masculino,60 anos ou mais,2.0,2.0,1.98,2.0,132
2016,ES,Masculino,Outras idades / Não mapeado,1.98,2.0,1.97,1.99,158
2016,ES,Feminino,60 anos ou mais,2.0,1.99,1.98,2.0,127
2016,ES,Masculino,Outras idades / Não mapeado,2.0,2.0,2.0,1.86,35
2016,ES,Masculino,Outras idades / Não mapeado,2.0,2.0,1.99,1.94,124
2016,ES,Feminino,45 a 59 anos,1.99,1.99,2.0,2.0,172
2016,ES,Feminino,Outras idades / Não mapeado,1.97,2.0,2.0,1.97,38
2016,ES,Masculino,Outras idades / Não mapeado,1.97,2.0,2.0,1.92,64
2016,ES,Feminino,Outras idades / Não mapeado,2.0,1.97,2.0,1.96,113
2016,ES,Masculino,0 a 14 anos,1.99,2.0,2.0,2.0,124
2016,MS,Feminino,Outras idades / Não mapeado,1.99,1.98,1.97,1.98,152
2016,MS,Feminino,Outras idades / Não mapeado,1.94,2.0,2.0,1.93,89
2016,MS,Masculino,30 a 44 anos,2.0,1.99,2.0,2.0,139
2016,MS,Masculino,15 a 29 anos,2.0,2.0,2.0,2.0,180
2016,MS,Feminino,Outras idades / Não mapeado,1.98,1.96,2.0,1.99,155
2016,MS,Masculino,Outras idades / Não mapeado,1.99,2.0,1.99,1.96,164
2016,MT,Masculino,Outras idades / Não mapeado,1.97,2.0,1.99,1.91,90
2016,MT,Feminino,Outras idades / Não mapeado,1.89,2.0,2.0,1.96,100
2016,MT,Feminino,Outras idades / Não mapeado,1.87,2.0,2.0,1.95,40
2016,MT,Feminino,0 a 14 anos,2.0,2.0,2.0,2.0,211
2016,MT,Feminino,30 a 44 anos,2.0,2.0,2.0,2.0,183
2016,MT,Feminino,Outras idades / Não mapeado,1.89,1.98,2.0,1.96,54
2016,MT,Feminino,Outras idades / Não mapeado,1.99,2.0,2.0,1.97,241
2016,MT,Masculino,Outras idades / Não mapeado,1.98,2.0,1.99,1.94,186
2016,MT,Masculino,Outras idades / Não mapeado,1.94,2.0,2.0,1.94,52
2016,GO,Feminino,Outras idades / Não mapeado,1.87,2.0,2.0,1.94,31
2016,GO,Feminino,Outras idades / Não mapeado,2.0,2.0,2.0,1.95,62
2016,GO,Feminino,30 a 44 anos,2.0,2.0,2.0,2.0,48
2016,GO,Feminino,0 a 14 anos,2.0,1.98,2.0,2.0,48
2016,GO,Masculino,Outras idades / Não mapeado,1.9,2.0,1.98,1.85,41
2016,GO,Feminino,Outras idades / Não mapeado,1.82,2.0,2.0,1.91,11
2016,GO,Masculino,Outras idades / Não mapeado,2.0,2.0,2.0,1.94,49
2016,GO,Feminino,Outras idades / Não mapeado,1.82,2.0,2.0,1.91,11
2016,GO,Masculino,Outras idades / Não mapeado,1.92,2.0,2.0,2.0,12
2016,DF,Masculino,Outras idades / Não mapeado,2.0,2.0,1.99,1.98,340
2016,DF,Feminino,Outras idades / Não mapeado,1.96,1.98,2.0,1.94,85
2016,DF,Masculino,Outras idades / Não mapeado,1.92,2.0,2.0,1.92,92
2016,DF,Masculino,Outras idades / Não mapeado,1.86,2.0,2.0,1.9,50
2016,DF,Feminino,Outras idades / Não mapeado,1.99,2.0,2.0,1.91,313
2016,DF,Masculino,Outras idades / Não mapeado,1.99,2.0,2.0,1.97,278
2016,DF,Feminino,Outras idades / Não mapeado,1.99,2.0,2.0,1.95,232
2016,DF,Masculino,60 anos ou mais,2.0,2.0,1.99,1.99,331
2016,DF,Feminino,45 a 59 anos,2.0,2.0,2.0,2.0,377
2016,DF,Masculino,0 a 14 anos,2.0,2.0,2.0,2.0,261
2016,DF,Feminino,60 anos ou mais,2.0,2.0,2.0,2.0,363
2018,AC,Feminino,Outras idades / Não mapeado,1.98,2.0,1.99,1.99,261
2018,AC,Feminino,Outras idades / Não mapeado,1.97,1.99,2.0,1.95,102
2018,AC,Masculino,Outras idades / Não mapeado,1.99,2.0,2.0,1.97,249
2018,AC,Masculino,30 a 44 anos,1.99,2.0,2.0,2.0,247
2018,AC,Masculino,15 a 29 anos,2.0,2.0,2.0,2.0,270
2018,AC,Feminino,Outras idades / Não mapeado,1.99,2.0,2.0,1.97,159
2018,AM,Masculino,45 a 59 anos,1.99,2.0,2.0,2.0,617
2018,AM,Masculino,Outras idades / Não mapeado,1.99,2.0,1.99,2.0,343
2018,AM,Feminino,Outras idades / Não mapeado,1.99,1.99,1.99,1.99,348
2018,AM,Masculino,Outras idades / Não mapeado,1.99,2.0,1.99,1.98,258
2018,AM,Feminino,15 a 29 anos,2.0,2.0,2.0,2.0,414
2018,AM,Masculino,Outras idades / Não mapeado,1.97,1.99,1.99,1.97,191
2018,AM,Masculino,Outras idades / Não mapeado,1.87,2.0,2.0,1.98,87
2018,AM,Feminino,Outras idades / Não mapeado,1.99,1.98,2.0,1.99,314
2018,AP,Masculino,Outras idades / Não mapeado,2.0,2.0,1.97,1.98,121
2018,AP,Masculino,Outras idades / Não mapeado,1.95,2.0,2.0,1.95,62
2018,AP,Masculino,45 a 59 anos,1.99,2.0,2.0,2.0,241
2018,AP,Feminino,15 a 29 anos,2.0,2.0,2.0,2.0,177
2018,AP,Masculino,Outras idades / Não mapeado,1.99,2.0,1.99,2.0,156
2018,AP,Feminino,Outras idades / Não mapeado,1.99,2.0,1.99,1.98,149
2018,AP,Masculino,Outras idades / Não mapeado,1.86,2.0,2.0,2.0,28
2018,AP,Feminino,Outras idades / Não mapeado,1.98,2.0,2.0,1.98,131
2018,AL,Feminino,Outras idades / Não mapeado,1.91,2.0,2.0,2.0,117
2018,AL,Feminino,Outras idades / Não mapeado,1.94,2.0,2.0,1.98,141
2018,AL,Feminino,Outras idades / Não mapeado,2.0,2.0,2.0,2.0,193
2018,AL,Masculino,15 a 29 anos,2.0,2.0,2.0,2.0,207
2018,AL,Masculino,30 a 44 anos,1.98,2.0,2.0,2.0,181
2018,AL,Masculino,Outras idades / Não mapeado,1.99,2.0,2.0,1.99,182
2018,BA,Feminino,Outras idades / Não mapeado,1.97,2.0,1.99,2.0,220
2018,BA,Feminino,Outras idades / Não mapeado,1.97,1.99,2.0,1.98,231
2018,BA,Feminino,Outras idades / Não mapeado,1.99,1.99,2.0,1.99,170
2018,BA,Masculino,30 a 44 anos,2.0,2.0,2.0,2.0,252
2018,BA,Masculino,15 a 29 anos,1.99,2.0,2.0,2.0,276
2018,BA,Masculino,Outras idades / Não mapeado,1.99,1.99,1.98,1.99,273
2018,TO,Masculino,Outras idades / Não mapeado,1.98,2.0,2.0,1.9,63
2018,TO,Masculino,Outras idades / Não mapeado,2.0,2.0,1.97,1.97,99
2018,TO,Feminino,Outras idades / Não mapeado,1.99,2.0,2.0,1.97,97
2018,TO,Masculino,45 a 59 anos,2.0,2.0,2.0,2.0,145
2018,TO,Feminino,Outras idades / Não mapeado,1.96,2.0,2.0,1.96,77
2018,TO,Feminino,15 a 29 anos,2.0,2.0,2.0,2.0,92
2018,TO,Masculino,Outras idades / Não mapeado,1.96,2.0,1.99,1.96,74
2018,TO,Masculino,Outras idades / Não mapeado,1.89,2.0,2.0,1.89,19
2018,SE,Masculino,15 a 29 anos,1.99,2.0,2.0,2.0,171
2018,SE,Feminino,Outras idades / Não mapeado,1.99,2.0,2.0,1.99,117
2018,SE,Feminino,Outras idades / Não mapeado,1.99,1.99,1.99,2.0,184
2018,SE,Masculino,Outras idades / Não mapeado,1.99,1.99,1.99,1.98,164
2018,SE,Masculino,30 a 44 anos,2.0,2.0,2.0,2.0,144
2018,SE,Feminino,Outras idades / Não mapeado,2.0,2.0,2.0,1.98,60
2018,SP,Masculino,60 anos ou mais,2.0,2.0,1.99,2.0,175
2018,SP,Masculino,Outras idades / Não mapeado,1.97,2.0,2.0,1.97,35
2018,SP,Feminino,Outras idades / Não mapeado,1.98,2.0,1.99,1.97,140
2018,SP,Feminino,60 anos ou mais,1.99,1.99,1.98,2.0,141
2018,SP,Masculino,Outras idades / Não mapeado,1.98,2.0,1.99,1.99,149
2018,SP,Feminino,Outras idades / Não mapeado,1.93,2.0,2.0,1.97,61
2018,SP,Feminino,Outras idades / Não mapeado,1.99,1.99,1.99,1.96,138
2018,SP,Feminino,45 a 59 anos,1.98,1.99,1.99,2.0,184
2018,SP,Masculino,0 a 14 anos,1.99,2.0,2.0,2.0,137
2018,SP,Masculino,Outras idades / Não mapeado,1.99,2.0,2.0,1.9,86
2018,SP,Masculino,Outras idades / Não mapeado,2.0,2.0,2.0,1.98,137
2018,SC,Masculino,Outras idades / Não mapeado,2.0,2.0,1.98,1.95,180
2018,SC,Masculino,45 a 59 anos,2.0,2.0,2.0,2.0,242
2018,SC,Masculino,Outras idades / Não mapeado,1.99,1.99,2.0,1.95,166
2018,SC,Feminino,15 a 29 anos,1.99,2.0,2.0,2.0,164
2018,SC,Feminino,Outras idades / Não mapeado,1.99,2.0,1.98,1.99,221
2018,SC,Masculino,Outras idades / Não mapeado,1.97,2.0,2.0,1.92,75
2018,SC,Masculino,Outras idades / Não mapeado,1.99,2.0,1.98,1.99,195
2018,SC,Feminino,Outras idades / Não mapeado,2.0,2.0,1.99,1.98,179
2018,RS,Feminino,Outras idades / Não mapeado,1.99,2.0,2.0,1.95,277
2018,RS,Masculino,30 a 44 anos,1.99,2.0,2.0,2.0,200
2018,RS,Feminino,Outras idades / Não mapeado,2.0,2.0,1.98,1.99,282
2018,RS,Masculino,Outras idades / Não mapeado,2.0,2.0,1.99,1.97,265
2018,RS,Feminino,Outras idades / Não mapeado,1.99,2.0,1.99,1.98,340
2018,RS,Masculino,15 a 29 anos,1.99,2.0,2.0,2.0,239
2018,MA,Feminino,Outras idades / Não mapeado,2.0,2.0,2.0,2.0,55
2018,MA,Masculino,15 a 29 anos,1.99,2.0,2.0,2.0,177
2018,MA,Feminino,Outras idades / Não mapeado,1.99,2.0,2.0,1.99,147
2018,MA,Feminino,Outras idades / Não mapeado,1.99,2.0,1.98,1.98,97
2018,MA,Masculino,30 a 44 anos,1.99,2.0,2.0,2.0,149
2018,MA,Masculino,Outras idades / Não mapeado,1.98,1.99,1.99,2.0,123
2018,CE,Masculino,Outras idades / Não mapeado,1.98,2.0,1.99,1.97,285
2018,CE,Feminino,Outras idades / Não mapeado,1.99,1.99,1.99,1.99,311
2018,CE,Masculino,15 a 29 anos,1.99,2.0,2.0,2.0,251
2018,CE,Feminino,Outras idades / Não mapeado,1.98,2.0,2.0,1.98,177
2018,CE,Feminino,Outras idades / Não mapeado,1.99,2.0,1.99,1.99,269
2018,CE,Masculino,30 a 44 anos,2.0,2.0,2.0,2.0,235
2018,MG,Feminino,Outras idades / Não mapeado,2.0,2.0,1.89,1.89,9
2018,MG,Feminino,Outras idades / Não mapeado,1.8,2.0,2.0,2.0,5
2018,MG,Masculino,Outras idades / Não mapeado,2.0,2.0,2.0,1.6,5
2018,MG,Feminino,45 a 59 anos,2.0,2.0,2.0,2.0,12
2018,MG,Feminino,60 anos ou mais,1.89,2.0,2.0,2.0,9
2018,MG,Masculino,Outras idades / Não mapeado,2.0,2.0,2.0,2.0,10
2018,MG,Masculino,60 anos ou mais,2.0,2.0,2.0,2.0,15
2018,MG,Masculino,Outras idades / Não mapeado,2.0,2.0,2.0,2.0,5
2018,MG,Masculino,0 a 14 anos,2.0,2.0,2.0,2.0,5
2018,MG,Feminino,Outras idades / Não mapeado,2.0,2.0,2.0,2.0,10
2018,MG,Masculino,Outras idades / Não mapeado,2.0,2.0,2.0,2.0,2
2018,ES,Masculino,Outras idades / Não mapeado,1.99,1.99,1.99,1.92,189
2018,ES,Masculino,45 a 59 anos,1.98,2.0,2.0,2.0,310
2018,ES,Feminino,Outras idades / Não mapeado,1.99,1.99,2.0,1.96,239
2018,ES,Feminino,15 a 29 anos,2.0,2.0,2.0,2.0,231
2018,ES,Masculino,Outras idades / Não mapeado,1.99,2.0,1.99,2.0,256
2018,ES,Masculino,Outras idades / Não mapeado,1.99,2.0,1.98,1.93,238
2018,ES,Feminino,Outras idades / Não mapeado,2.0,2.0,1.99,1.97,301
2018,ES,Masculino,Outras idades / Não mapeado,1.98,2.0,2.0,1.89,62
2018,MS,Feminino,30 a 44 anos,1.99,2.0,2.0,2.0,232
2018,MS,Feminino,Outras idades / Não mapeado,1.97,1.97,1.98,1.96,314
2018,MS,Feminino,Outras idades / Não mapeado,1.75,2.0,2.0,1.93,61
2018,MS,Masculino,Outras idades / Não mapeado,1.98,1.99,2.0,1.95,239
2018,MS,Feminino,0 a 14 anos,2.0,2.0,2.0,2.0,286
2018,MS,Masculino,Outras idades / Não mapeado,1.91,2.0,2.0,1.89,54
2018,MS,Masculino,Outras idades / Não mapeado,1.96,1.99,2.0,1.91,180
2018,MS,Feminino,Outras idades / Não mapeado,1.82,2.0,2.0,1.96,68
2018,MS,Feminino,Outras idades / Não mapeado,1.9,1.97,2.0,1.96,162
2018,GO,Masculino,60 anos ou mais,1.99,2.0,1.97,1.99,153
2018,GO,Feminino,Outras idades / Não mapeado,1.97,1.99,2.0,1.96,125
2018,GO,Masculino,Outras idades / Não mapeado,1.99,2.0,1.98,1.95,174
2018,GO,Feminino,Outras idades / Não mapeado,1.95,2.0,2.0,1.91,64
2018,GO,Masculino,Outras idades / Não mapeado,1.99,2.0,1.97,1.97,160
2018,GO,Masculino,0 a 14 anos,1.99,2.0,2.0,1.99,154
2018,GO,Feminino,45 a 59 anos,1.99,2.0,2.0,2.0,210
2018,GO,Feminino,Outras idades / Não mapeado,1.98,1.99,1.99,1.96,166
2018,GO,Masculino,Outras idades / Não mapeado,1.91,2.0,2.0,1.95,43
2018,GO,Masculino,Outras idades / Não mapeado,1.95,2.0,2.0,1.88,84
2018,GO,Feminino,60 anos ou mais,1.99,2.0,1.99,2.0,158
2018,DF,Masculino,Outras idades / Não mapeado,2.0,2.0,1.99,1.96,114
2018,DF,Masculino,Outras idades / Não mapeado,2.0,2.0,1.99,1.91,70
2018,DF,Feminino,15 a 29 anos,2.0,2.0,2.0,2.0,85
2018,DF,Feminino,Outras idades / Não mapeado,2.0,2.0,2.0,1.95,114
2018,DF,Masculino,Outras idades / Não mapeado,1.9,2.0,2.0,1.86,21
2018,DF,Masculino,Outras idades / Não mapeado,2.0,2.0,2.0,1.94,88
2018,DF,Feminino,Outras idades / Não mapeado,2.0,1.98,1.99,1.98,129
2018,DF,Masculino,45 a 59 anos,1.99,2.0,2.0,2.0,126
2018,PA,Feminino,Outras idades / Não mapeado,2.0,2.0,2.0,2.0,83
2018,PA,Feminino,30 a 44 anos,2.0,2.0,2.0,2.0,84
2018,PA,Masculino,Outras idades / Não mapeado,1.82,2.0,2.0,2.0,11
2018,PA,Masculino,Outras idades / Não mapeado,2.0,2.0,2.0,1.92,24
2018,PA,Masculino,Outras idades / Não mapeado,1.97,2.0,2.0,1.94,34
2018,PA,Feminino,0 a 14 anos,1.99,2.0,2.0,2.0,98
2018,PA,Feminino,Outras idades / Não mapeado,1.89,2.0,2.0,1.89,9
2018,PA,Feminino,Outras idades / Não mapeado,1.89,2.0,2.0,1.94,18
2018,PA,Feminino,Outras idades / Não mapeado,1.63,2.0,2.0,2.0,8
2018,PI,Feminino,45 a 59 anos,2.0,2.0,2.0,2.0,216
2018,PI,Masculino,Outras idades / Não mapeado,1.96,2.0,1.98,1.99,187
2018,PI,Masculino,60 anos ou mais,1.99,2.0,2.0,2.0,156
2018,PI,Feminino,Outras idades / Não mapeado,2.0,1.99,2.0,1.99,146
2018,PI,Masculino,Outras idades / Não mapeado,1.99,2.0,2.0,1.95,94
2018,PI,Masculino,Outras idades / Não mapeado,1.97,2.0,1.99,1.98,173
2018,PI,Masculino,0 a 14 anos,2.0,2.0,2.0,2.0,174
2018,PI,Feminino,Outras idades / Não mapeado,1.98,1.99,2.0,1.99,124
2018,PI,Feminino,Outras idades / Não mapeado,1.93,2.0,2.0,2.0,67
2018,PI,Feminino,60 anos ou mais,2.0,2.0,1.99,1.99,177
2018,PI,Masculino,Outras idades / Não mapeado,1.98,2.0,2.0,2.0,47
2018,PB,Masculino,15 a 29 anos,1.99,2.0,2.0,2.0,320
2018,PB,Feminino,Outras idades / Não mapeado,1.99,1.99,1.99,2.0,328
2018,PB,Feminino,Outras idades / Não mapeado,1.96,1.99,2.0,1.97,194
2018,PB,Feminino,Outras idades / Não mapeado,1.96,1.99,2.0,1.97,303
2018,PB,Masculino,30 a 44 anos,1.99,2.0,2.0,2.0,278
2018,PB,Masculino,Outras idades / Não mapeado,1.98,2.0,1.99,1.99,307
2018,PE,Feminino,Outras idades / Não mapeado,1.95,1.99,1.99,1.97,147
2018,PE,Feminino,Outras idades / Não mapeado,1.99,1.99,2.0,1.99,287
2018,PE,Feminino,Outras idades / Não mapeado,1.87,1.98,2.0,1.98,60
2018,PE,Masculino,Outras idades / Não mapeado,1.98,2.0,2.0,1.98,58
2018,PE,Feminino,30 a 44 anos,1.99,2.0,2.0,2.0,227
2018,PE,Feminino,0 a 14 anos,2.0,2.0,2.0,2.0,247
2018,PE,Masculino,Outras idades / Não mapeado,1.97,1.99,2.0,1.97,144
2018,PE,Feminino,Outras idades / Não mapeado,1.91,2.0,2.0,1.98,97
2018,PE,Masculino,Outras idades / Não mapeado,1.98,1.98,1.99,1.98,193
2018,MT,Feminino,Outras idades / Não mapeado,1.97,1.99,1.99,1.96,271
2018,MT,Feminino,45 a 59 anos,1.99,2.0,2.0,2.0,401
2018,MT,Feminino,60 anos ou mais,1.98,2.0,2.0,2.0,331
2018,MT,Masculino,60 anos ou mais,1.99,1.99,1.98,1.99,330
2018,MT,Feminino,Outras idades / Não mapeado,1.97,2.0,1.99,1.97,319
2018,MT,Masculino,Outras idades / Não mapeado,1.84,2.0,2.0,1.93,67
2018,MT,Masculino,0 a 14 anos,2.0,2.0,2.0,2.0,326
2018,MT,Masculino,Outras idades / Não mapeado,1.99,2.0,1.99,1.95,351
2018,MT,Masculino,Outras idades / Não mapeado,1.98,1.99,1.99,1.97,355
2018,MT,Masculino,Outras idades / Não mapeado,1.93,2.0,2.0,1.93,150
2018,MT,Feminino,Outras idades / Não mapeado,1.87,2.0,2.0,1.93,106
2018,RO,Masculino,15 a 29 anos,2.0,2.0,2.0,2.0,267
2018,RO,Feminino,Outras idades / Não mapeado,1.97,2.0,2.0,1.97,230
2018,RO,Masculino,30 a 44 anos,2.0,2.0,2.0,2.0,246
2018,RO,Masculino,Outras idades / Não mapeado,1.99,2.0,2.0,1.98,308
2018,RO,Feminino,Outras idades / Não mapeado,1.98,2.0,2.0,1.96,159
2018,RO,Feminino,Outras idades / Não mapeado,1.99,2.0,2.0,1.99,307
2018,RR,Masculino,Outras idades / Não mapeado,1.99,2.0,1.98,1.99,188
2018,RR,Masculino,Outras idades / Não mapeado,1.97,1.99,2.0,1.97,111
2018,RR,Feminino,Outras idades / Não mapeado,1.98,1.91,2.0,1.99,201
2018,RR,Masculino,45 a 59 anos,1.99,2.0,2.0,2.0,271
2018,RR,Feminino,15 a 29 anos,1.99,2.0,2.0,2.0,183
2018,RR,Feminino,Outras idades / Não mapeado,2.0,1.89,1.98,1.96,156
2018,RR,Masculino,Outras idades / Não mapeado,1.98,1.99,1.98,1.95,116
2018,RR,Masculino,Outras idades / Não mapeado,1.85,1.97,2.0,1.94,33
2018,RN,Masculino,Outras idades / Não mapeado,1.95,2.0,2.0,1.96,114
2018,RN,Feminino,Outras idades / Não mapeado,1.97,2.0,1.99,1.97,198
2018,RN,Masculino,0 a 14 anos,2.0,2.0,2.0,2.0,212
2018,RN,Masculino,Outras idades / Não mapeado,1.99,1.99,1.97,2.0,262
2018,RN,Feminino,60 anos ou mais,1.99,1.99,2.0,2.0,267
2018,RN,Feminino,45 a 59 anos,1.99,2.0,2.0,2.0,344
2018,RN,Masculino,60 anos ou mais,1.99,2.0,2.0,2.0,311
2018,RN,Masculino,Outras idades / Não mapeado,1.98,2.0,1.99,1.96,240
2018,RN,Feminino,Outras idades / Não mapeado,1.97,1.99,2.0,1.97,242
2018,RN,Feminino,Outras idades / Não mapeado,1.94,2.0,2.0,1.98,114
2018,RN,Masculino,Outras idades / Não mapeado,1.96,2.0,2.0,1.96,77
2018,RJ,Feminino,Outras idades / Não mapeado,1.99,2.0,2.0,1.99,400
2018,RJ,Feminino,Outras idades / Não mapeado,1.99,2.0,1.99,1.99,397
2018,RJ,Feminino,15 a 29 anos,1.99,2.0,2.0,2.0,265
2018,RJ,Masculino,Outras idades / Não mapeado,1.99,2.0,1.99,1.97,318
2018,RJ,Masculino,Outras idades / Não mapeado,1.99,2.0,2.0,1.99,146
2018,RJ,Masculino,45 a 59 anos,1.99,2.0,2.0,2.0,385
2018,RJ,Masculino,Outras idades / Não mapeado,1.99,2.0,2.0,1.99,313
2018,RJ,Masculino,Outras idades / Não mapeado,2.0,2.0,2.0,1.98,269
2018,PR,Feminino,Outras idades / Não mapeado,1.99,1.99,1.99,1.99,277
2018,PR,Feminino,0 a 14 anos,2.0,2.0,2.0,2.0,230
2018,PR,Feminino,30 a 44 anos,2.0,2.0,2.0,2.0,233
2018,PR,Masculino,Outras idades / Não mapeado,2.0,2.0,2.0,1.95,275
2018,PR,Feminino,Outras idades / Não mapeado,1.99,2.0,2.0,1.95,87
2018,PR,Feminino,Outras idades / Não mapeado,1.97,2.0,2.0,1.94,163
2018,PR,Feminino,Outras idades / Não mapeado,1.96,2.0,2.0,1.97,106
2018,PR,Masculino,Outras idades / Não mapeado,1.99,2.0,2.0,1.89,81
2018,PR,Masculino,Outras idades / Não mapeado,1.99,2.0,2.0,1.91,175
2020,RO,Masculino,15 a 29 anos,2.0,2.0,2.0,2.0,190
2020,RO,Feminino,Outras idades / Não mapeado,2.0,1.79,1.99,2.0,223
2020,RO,Masculino,30 a 44 anos,1.98,2.0,2.0,2.0,174
2020,RO,Feminino,Outras idades / Não mapeado,1.98,1.81,2.0,1.97,191
2020,RO,Masculino,Outras idades / Não mapeado,2.0,1.84,1.99,2.0,237
2020,RO,Feminino,Outras idades / Não mapeado,1.98,1.95,2.0,1.97,155
2020,RR,Masculino,Outras idades / Não mapeado,1.99,1.91,2.0,1.99,184
2020,RR,Feminino,Outras idades / Não mapeado,2.0,1.73,2.0,2.0,201
2020,RR,Masculino,45 a 59 anos,1.99,1.97,2.0,2.0,304
2020,RR,Masculino,Outras idades / Não mapeado,1.99,1.85,1.98,1.98,126
2020,RR,Feminino,Outras idades / Não mapeado,1.99,1.78,1.99,1.99,188
2020,RR,Masculino,Outras idades / Não mapeado,1.98,1.82,2.0,1.97,116
2020,RR,Masculino,Outras idades / Não mapeado,1.97,1.97,2.0,1.97,39
2020,RR,Feminino,15 a 29 anos,2.0,2.0,2.0,2.0,213
2020,TO,Masculino,45 a 59 anos,2.0,1.98,2.0,2.0,290
2020,TO,Masculino,Outras idades / Não mapeado,2.0,1.8,1.99,1.95,177
2020,TO,Feminino,15 a 29 anos,2.0,1.99,2.0,2.0,151
2020,TO,Feminino,Outras idades / Não mapeado,1.98,1.73,1.99,1.99,195
2020,TO,Feminino,Outras idades / Não mapeado,2.0,1.77,2.0,1.97,204
2020,TO,Masculino,Outras idades / Não mapeado,1.98,1.87,1.99,1.97,140
2020,TO,Masculino,Outras idades / Não mapeado,1.99,1.87,1.99,1.99,140
2020,TO,Masculino,Outras idades / Não mapeado,1.94,1.98,2.0,1.95,83
2020,RN,Masculino,Outras idades / Não mapeado,1.98,1.82,1.98,2.0,107
2020,RN,Masculino,Outras idades / Não mapeado,1.96,1.96,2.0,2.0,53
2020,RN,Feminino,Outras idades / Não mapeado,1.97,1.74,2.0,2.0,101
2020,RN,Masculino,Outras idades / Não mapeado,1.99,1.78,2.0,1.99,106
2020,RN,Feminino,60 anos ou mais,1.98,1.83,2.0,2.0,116
2020,RN,Masculino,60 anos ou mais,1.99,1.86,2.0,1.99,102
2020,RN,Masculino,0 a 14 anos,2.0,2.0,2.0,2.0,116
2020,RN,Feminino,Outras idades / Não mapeado,1.94,1.9,2.0,1.99,89
2020,RN,Masculino,Outras idades / Não mapeado,1.97,2.0,2.0,2.0,38
2020,RN,Feminino,Outras idades / Não mapeado,1.97,1.97,2.0,2.0,59
2020,RN,Feminino,45 a 59 anos,1.99,1.96,2.0,2.0,135
2020,SE,Feminino,Outras idades / Não mapeado,1.97,1.79,2.0,1.98,197
2020,SE,Masculino,30 a 44 anos,1.98,2.0,2.0,2.0,212
2020,SE,Masculino,Outras idades / Não mapeado,1.97,1.86,1.99,1.98,244
2020,SE,Feminino,Outras idades / Não mapeado,2.0,1.68,1.99,2.0,258
2020,SE,Masculino,15 a 29 anos,1.99,2.0,2.0,2.0,238
2020,SE,Feminino,Outras idades / Não mapeado,2.0,1.94,2.0,1.99,135
2020,RJ,Masculino,Outras idades / Não mapeado,2.0,2.0,2.0,2.0,6
2020,RJ,Feminino,Outras idades / Não mapeado,2.0,1.89,2.0,1.94,18
2020,RJ,Masculino,Outras idades / Não mapeado,2.0,1.88,2.0,2.0,8
2020,RJ,Feminino,Outras idades / Não mapeado,2.0,1.79,2.0,2.0,14
2020,RJ,Masculino,45 a 59 anos,2.0,2.0,2.0,2.0,19
2020,RJ,Masculino,Outras idades / Não mapeado,2.0,2.0,2.0,2.0,10
2020,RJ,Masculino,Outras idades / Não mapeado,2.0,2.0,2.0,2.0,6
2020,RJ,Feminino,15 a 29 anos,2.0,2.0,2.0,2.0,6
2020,SP,Masculino,Outras idades / Não mapeado,2.0,2.0,2.0,1.9,77
2020,SP,Feminino,Outras idades / Não mapeado,1.99,1.87,2.0,1.99,335
2020,SP,Feminino,Outras idades / Não mapeado,1.96,1.99,2.0,1.96,177
2020,SP,Feminino,60 anos ou mais,2.0,1.84,1.98,2.0,307
2020,SP,Feminino,45 a 59 anos,2.0,1.97,2.0,2.0,375
2020,SP,Masculino,Outras idades / Não mapeado,1.99,1.99,2.0,1.92,186
2020,SP,Masculino,60 anos ou mais,2.0,1.93,1.99,2.0,317
2020,SP,Feminino,Outras idades / Não mapeado,1.99,1.9,1.99,1.97,355
